StatID,MatchID,PlayerID,MinutesPlayed,DistanceCoveredKM,Sprints,AvgHeartRate,MaxSpeedKMH,PassAccuracyPct,ShotsOnTarget,Tackles,Fouls,YellowCards,RedCards,MatchRating
29681,335,264,51,10.65,21,159,32.2,80.34,1,2,3,0,0,6.44
29682,335,257,79,10.5,28,154,32.32,78.53,1,0,2,1,0,6.45
29683,335,265,47,10.65,38,143,29.31,76.47,1,3,2,0,0,6.84
29684,335,266,80,8.3,36,154,26.52,79.63,3,1,0,1,0,7.81
29685,335,242,93,5.99,34,160,29.34,67.25,2,1,1,0,0,7.46
29686,335,249,69,7.96,27,147,29.9,85.8,0,4,1,0,0,6.04
29687,335,254,58,11.48,36,154,28.92,82.37,0,2,1,0,0,6.69
29688,335,262,80,9.1,21,162,32.48,93.27,1,2,0,0,0,6.54
29689,335,270,73,8.25,23,160,36.0,75.41,1,0,3,0,0,6.17
29690,335,246,82,14.43,31,169,27.51,70.72,3,3,2,0,0,5.61
29691,336,249,98,8.67,20,134,32.57,86.3,0,1,1,1,0,8.31
29692,336,263,67,9.2,18,141,24.68,93.7,2,5,4,0,0,7.41
29693,336,262,74,11.47,26,164,26.79,86.58,2,3,2,0,0,6.73
29694,336,243,93,8.14,21,150,29.58,83.3,2,2,0,0,0,5.09
29695,336,258,82,10.58,42,155,31.66,76.77,1,3,1,0,0,5.8
29696,336,267,69,7.37,14,160,36.0,87.15,3,2,2,0,0,6.08
29697,336,255,36,9.02,0,142,36.0,75.41,0,2,0,0,0,8.14
29698,336,244,82,6.47,33,143,31.76,85.3,3,0,1,0,0,6.04
29699,336,256,57,6.65,0,148,28.65,86.44,1,6,3,0,0,8.0
29700,336,264,62,12.54,45,146,32.63,79.18,2,1,3,0,0,6.41
29701,336,248,91,10.93,30,142,26.15,82.54,1,1,0,0,0,6.38
29702,336,257,95,13.21,35,146,34.39,68.6,0,0,0,0,0,8.2
29703,336,242,100,6.98,36,146,29.98,77.61,2,1,1,0,0,6.74
29704,336,246,65,8.58,19,134,32.64,79.79,0,2,0,0,0,6.71
29705,336,259,49,10.37,21,159,24.9,87.97,0,4,2,0,0,7.09
29706,336,266,96,15.24,32,138,25.29,78.71,1,4,1,0,0,6.25
29707,336,260,68,10.15,30,158,31.27,87.62,0,4,3,1,0,6.16
29708,337,270,66,10.88,22,150,30.43,64.6,3,2,1,0,0,6.88
29709,337,244,69,13.51,25,146,36.0,84.77,2,4,3,0,0,6.79
29710,337,251,71,5.63,26,154,32.58,78.69,1,5,0,0,0,5.21
29711,337,263,73,12.65,24,132,31.85,82.67,1,3,0,0,0,8.21
29712,337,253,77,11.69,30,148,27.51,83.14,2,0,0,0,0,6.07
29713,337,260,66,10.19,23,172,31.28,85.56,0,0,5,0,0,6.19
29714,337,250,53,10.01,29,122,27.68,70.96,4,2,0,0,0,7.14
29715,337,252,67,10.15,20,160,35.86,76.07,4,1,0,0,0,6.99
29716,337,268,93,8.83,25,142,33.61,83.94,2,2,2,0,0,6.99
29717,337,262,54,13.42,30,153,31.3,76.27,2,1,0,0,0,7.15
29718,337,246,67,11.42,20,156,27.04,74.57,2,2,0,0,0,6.8
29719,337,259,74,9.77,32,179,30.21,66.22,0,3,2,0,0,6.34
29720,337,261,77,9.03,31,137,24.35,95.13,0,0,3,0,0,6.66
29721,337,248,69,12.51,16,154,25.72,66.11,0,0,0,0,0,6.62
29722,338,253,59,11.78,29,145,26.97,92.17,0,4,1,0,0,6.78
29723,338,248,64,10.05,28,124,27.08,83.28,0,0,1,0,0,5.66
29724,338,264,83,7.83,35,143,32.11,90.49,1,1,4,0,0,6.75
29725,338,266,94,8.53,35,159,23.3,88.7,3,4,0,0,0,6.75
29726,338,256,68,4.23,0,144,32.89,82.95,1,2,1,0,0,7.99
29727,338,260,37,12.66,26,151,33.37,76.33,1,3,1,0,0,6.92
29728,338,263,89,14.02,19,148,30.36,91.47,2,1,1,1,0,6.82
29729,338,251,100,9.36,44,131,34.15,85.76,0,4,1,1,0,5.68
29730,338,262,100,9.32,21,143,35.37,69.28,1,2,0,0,0,6.72
29731,338,249,44,9.25,25,160,30.02,70.88,1,2,1,0,0,6.26
29732,338,252,68,7.37,30,157,32.73,91.37,1,3,2,1,0,7.34
29733,338,254,57,10.52,28,116,26.92,85.41,0,2,0,0,0,6.86
29734,338,245,72,8.32,24,151,24.08,83.28,0,0,1,0,0,5.92
29735,338,243,79,11.65,38,127,28.98,82.18,2,0,3,1,0,6.17
29736,339,270,76,13.81,28,160,36.0,79.8,0,2,1,0,0,6.0
29737,339,262,76,13.21,26,153,34.49,86.33,1,3,1,1,0,5.81
29738,339,248,73,6.02,46,165,32.29,77.85,2,4,0,0,0,6.44
29739,339,247,83,8.42,39,155,32.14,68.67,0,0,2,0,0,7.28
29740,339,252,84,7.21,36,155,35.47,84.23,0,1,0,0,0,7.28
29741,339,243,70,11.66,23,160,32.57,77.69,1,1,0,0,0,6.44
29742,339,255,94,2.09,5,164,31.75,78.04,1,2,0,0,0,6.7
29743,339,265,44,8.75,28,142,26.88,87.44,2,3,2,0,0,7.15
29744,339,245,31,11.5,31,170,30.65,66.31,0,3,0,0,0,6.9
29745,339,259,77,8.98,37,136,31.26,83.26,0,1,1,1,0,6.93
29746,339,261,63,13.21,45,154,27.41,74.84,2,1,2,0,0,6.47
29747,339,263,69,10.27,12,134,30.02,89.85,2,1,0,0,0,8.27
29748,339,256,84,4.72,19,179,36.0,80.39,1,1,3,0,0,6.51
29749,339,260,37,7.92,38,151,35.22,73.33,1,2,3,0,0,5.76
29750,339,250,96,12.37,32,148,29.72,80.82,0,4,1,1,0,8.39
29751,339,257,100,8.82,29,140,26.44,84.47,2,3,0,0,0,9.09
29752,339,246,73,9.43,32,136,36.0,82.53,1,5,0,0,0,6.34
29753,339,266,67,10.74,31,144,36.0,71.34,1,0,2,0,0,8.61
29754,340,249,78,9.64,28,150,26.56,88.67,2,2,0,0,0,7.26
29755,340,264,46,8.72,38,172,28.7,77.15,2,2,1,0,0,6.65
29756,340,243,66,8.84,27,143,32.32,78.34,1,4,1,0,0,6.94
29757,340,266,50,8.84,36,143,27.35,70.81,0,0,3,0,0,8.66
29758,340,257,75,7.78,20,164,31.63,80.92,2,4,1,0,0,8.41
29759,340,248,81,11.89,26,145,33.54,74.54,4,4,1,0,0,6.9
29760,340,269,89,8.75,30,135,23.41,83.91,3,2,1,0,0,6.8
29761,340,245,57,6.85,31,148,30.65,80.6,1,1,3,0,0,7.51
29762,340,262,30,14.16,19,158,28.84,80.52,2,3,1,0,0,8.54
29763,340,254,19,11.99,25,162,31.4,88.39,0,1,3,0,0,7.17
29764,340,260,84,7.62,30,149,24.31,72.08,3,1,1,0,0,7.39
29765,340,261,60,9.73,35,160,28.82,82.99,0,3,0,0,0,8.31
29766,340,259,81,11.24,37,145,26.36,73.09,1,3,1,0,0,6.23
29767,340,252,57,9.13,27,153,22.0,88.94,1,1,2,0,0,7.79
29768,340,268,60,11.98,18,153,34.05,90.57,0,1,1,0,0,6.51
29769,340,253,69,9.49,18,137,32.89,90.57,1,4,2,0,0,6.64
29770,341,250,62,8.52,25,141,26.77,77.1,2,2,0,0,0,6.59
29771,341,247,75,10.36,20,130,26.99,87.78,1,2,1,0,0,7.32
29772,341,262,82,10.27,26,160,32.26,92.06,0,4,2,0,0,6.57
29773,341,257,60,8.62,27,159,29.46,93.68,2,4,1,0,0,6.7
29774,341,253,87,8.0,34,136,32.47,64.03,1,1,1,0,0,6.51
29775,341,256,100,2.31,12,149,25.09,71.45,3,5,2,0,0,6.31
29776,341,266,97,10.93,35,155,27.9,79.32,0,5,1,0,0,7.18
29777,341,249,70,11.51,24,140,33.03,97.0,1,2,1,0,0,6.34
29778,341,267,77,3.07,11,147,32.95,97.0,3,4,0,0,0,7.43
29779,341,259,84,9.43,33,128,24.67,76.43,2,3,3,0,0,6.31
29780,341,252,94,9.04,34,143,30.68,83.78,0,2,3,0,0,6.22
29781,341,245,100,9.8,19,155,31.58,82.32,0,4,1,0,0,7.5
29782,341,260,90,14.86,41,151,36.0,76.79,1,5,2,0,0,5.99
29783,341,246,83,12.69,28,132,32.12,86.37,1,3,0,0,0,7.74
29784,341,269,91,9.93,16,157,26.99,84.52,1,4,2,0,0,7.84
29785,341,268,71,9.37,25,138,35.06,73.2,1,2,0,1,0,6.47
29786,341,270,78,9.5,21,158,28.25,78.65,1,4,0,0,0,6.39
29787,341,255,79,5.84,0,141,33.89,63.87,1,3,0,0,0,7.52
29788,342,259,74,7.03,26,150,29.92,82.86,0,5,1,0,0,6.61
29789,342,260,82,9.32,34,133,27.06,83.34,2,2,2,0,0,6.12
29790,342,262,57,12.92,30,133,30.44,78.08,1,1,1,0,0,7.12
29791,342,247,79,10.74,28,117,26.62,81.73,1,0,1,1,0,8.14
29792,342,252,57,9.82,23,155,33.65,86.22,0,2,0,0,0,7.01
29793,342,266,76,9.66,23,138,30.38,84.9,2,1,1,0,0,6.07
29794,342,246,73,8.18,26,130,27.99,81.69,1,3,2,0,0,6.41
29795,342,263,38,9.41,25,164,29.79,81.73,1,4,2,0,0,7.04
29796,342,243,51,10.56,26,156,27.63,80.14,0,0,1,0,0,6.01
29797,342,258,35,13.39,25,143,29.84,92.59,5,1,1,0,0,6.45
29798,342,250,59,12.56,18,128,32.93,78.35,1,2,0,0,0,5.85
29799,342,249,44,11.04,39,156,22.72,86.2,1,2,0,0,0,7.17
29800,342,261,92,9.1,17,161,29.14,90.64,0,2,2,0,0,9.24
29801,342,268,87,11.77,23,162,27.84,91.14,0,2,0,0,0,5.7
29802,342,245,70,9.84,23,133,32.18,82.06,3,2,0,0,0,6.61
29803,685,260,71,12.72,38,153,30.38,83.58,1,1,3,0,0,7.03
29804,685,259,70,11.57,25,174,26.45,81.63,0,2,0,0,0,6.06
29805,685,245,62,9.65,31,147,31.73,87.33,0,1,0,0,0,7.17
29806,685,250,80,11.75,17,136,26.2,76.13,1,0,2,0,0,5.1
29807,685,243,60,11.54,27,151,31.24,85.84,1,2,1,0,0,7.64
29808,685,247,63,10.68,37,145,27.86,90.77,0,2,1,1,0,7.39
29809,685,253,32,11.18,26,150,31.59,79.3,0,3,0,0,0,5.85
29810,685,257,82,11.61,31,139,32.38,87.06,2,6,1,0,0,6.7
29811,685,262,51,9.28,13,136,33.4,84.46,0,5,1,1,0,6.5
29812,685,258,83,11.08,28,147,23.56,87.73,0,2,0,0,0,6.93
29813,685,268,88,11.47,25,161,32.5,85.9,4,0,4,0,0,6.29
29814,685,264,54,7.28,37,154,28.78,82.32,0,3,1,0,0,7.12
29815,685,241,86,8.92,39,131,25.45,81.29,1,2,2,0,0,5.62
29816,685,255,56,5.41,0,152,30.45,83.23,2,2,1,0,0,5.96
29817,685,251,15,9.76,28,122,26.28,81.92,1,2,2,0,0,6.53
29818,686,254,68,9.43,23,144,22.53,97.0,1,0,1,0,0,7.38
29819,686,267,100,6.09,2,151,28.36,73.84,2,0,0,0,0,6.79
29820,686,258,100,13.18,22,161,26.83,78.06,2,2,0,0,0,4.49
29821,686,260,99,11.11,35,168,30.03,64.49,1,6,0,1,0,6.24
29822,686,245,39,7.29,13,160,22.76,72.11,1,0,1,1,0,5.94
29823,686,250,63,12.83,20,176,26.04,76.33,2,2,0,0,0,5.61
29824,686,247,62,11.22,30,132,36.0,78.94,1,4,0,0,0,8.77
29825,686,249,67,8.73,32,160,25.73,76.03,4,3,1,0,0,5.83
29826,686,251,89,6.87,28,134,27.29,81.3,2,5,1,0,0,6.23
29827,686,257,72,11.67,24,172,32.33,80.87,0,4,2,0,0,6.43
29828,686,246,87,9.84,18,138,25.92,85.14,2,3,1,0,0,6.34
29829,686,253,71,10.54,27,155,30.17,97.0,2,0,0,0,0,6.74
29830,686,265,76,9.36,25,148,30.98,89.08,1,2,4,0,0,6.69
29831,686,259,80,10.42,23,161,30.49,77.27,2,7,1,0,0,7.3
29832,686,252,76,8.63,26,147,23.64,76.5,2,4,1,0,0,6.23
29833,687,250,85,9.51,22,155,22.28,79.14,0,0,3,0,0,7.55
29834,687,263,51,11.01,23,174,30.14,74.72,1,4,0,0,0,6.92
29835,687,241,44,9.51,28,162,31.98,83.73,1,3,0,0,0,5.76
29836,687,265,74,7.79,23,133,33.27,84.52,1,1,1,0,0,6.31
29837,687,260,69,12.0,20,161,29.49,85.7,4,3,0,0,0,7.85
29838,687,243,74,10.4,37,147,31.52,86.37,1,5,0,0,0,8.34
29839,687,254,77,12.18,37,134,30.26,88.63,1,2,1,1,0,7.17
29840,687,247,69,6.16,30,144,26.91,77.97,2,2,0,0,0,5.88
29841,687,246,88,8.45,37,143,29.94,72.92,2,2,1,0,0,5.74
29842,687,252,64,9.17,24,143,28.41,83.25,0,2,1,0,0,6.35
29843,687,249,77,5.46,22,157,31.28,88.71,2,1,0,1,0,7.1
29844,687,270,75,9.76,46,150,30.93,67.96,1,2,1,0,0,7.98
29845,687,251,94,11.57,24,160,36.0,84.95,2,1,1,0,0,6.05
29846,687,264,88,9.05,31,158,28.84,86.07,3,5,4,0,0,5.6
29847,687,261,56,10.83,29,133,29.25,82.36,1,1,0,0,0,7.68
29848,687,258,66,9.56,36,141,34.28,85.78,2,5,0,0,0,6.87
29849,687,262,100,8.24,24,137,34.11,95.23,3,2,1,0,0,6.38
29850,687,267,34,5.65,5,153,29.53,81.55,3,3,0,0,0,6.94
29851,688,266,81,8.12,23,131,36.0,86.82,1,1,2,1,0,7.33
29852,688,252,60,9.86,26,125,28.54,80.27,1,5,1,0,0,8.34
29853,688,255,42,7.92,0,144,26.53,72.64,0,2,0,0,0,6.47
29854,688,257,65,8.95,17,139,31.03,74.72,1,3,3,0,0,6.09
29855,688,243,60,10.58,28,133,32.86,90.69,1,3,1,0,0,5.83
29856,688,254,74,9.65,13,146,30.73,89.57,3,3,0,0,0,6.63
29857,688,246,52,12.52,27,163,33.04,86.87,0,3,3,1,0,7.08
29858,688,261,97,11.5,24,156,31.98,86.7,1,2,2,0,0,7.05
29859,688,262,75,11.6,28,134,30.59,81.81,2,2,1,1,0,6.23
29860,688,242,61,10.06,37,167,27.98,89.78,2,3,2,0,0,5.6
29861,688,253,81,9.63,29,142,28.8,91.25,2,1,1,0,0,6.76
29862,688,258,42,7.5,46,145,27.1,90.12,0,3,0,1,0,7.09
29863,688,264,65,9.6,15,158,26.13,79.29,0,4,0,0,0,6.29
29864,688,248,32,12.32,35,149,30.26,90.1,0,1,2,0,0,7.91
29865,688,251,68,12.33,22,154,32.22,80.44,2,1,1,0,0,7.24
29866,689,270,61,9.04,34,140,26.17,70.14,3,4,0,0,0,6.42
29867,689,246,49,10.24,29,157,22.0,79.63,1,2,2,0,0,6.76
29868,689,251,76,10.81,14,161,28.62,83.3,2,1,1,0,0,6.38
29869,689,249,90,12.1,38,136,32.62,73.45,0,1,0,0,0,7.9
29870,689,262,98,8.93,33,158,34.09,84.07,1,1,2,0,0,6.31
29871,689,247,73,8.17,23,146,27.83,74.04,0,4,1,0,0,6.47
29872,689,252,53,13.01,22,151,31.08,91.86,0,0,0,0,0,5.5
29873,689,258,99,8.54,34,137,25.51,85.99,0,3,1,0,0,6.07
29874,689,253,74,10.08,29,148,36.0,75.16,2,3,1,0,0,8.09
29875,689,268,80,12.7,15,138,29.57,69.95,0,1,0,0,0,7.02
29876,689,244,72,10.23,16,160,27.11,73.22,1,1,0,0,0,5.79
29877,689,269,79,11.63,18,149,26.99,83.41,2,1,1,0,0,8.19
29878,689,256,58,3.56,15,154,32.77,76.64,1,3,1,0,0,8.0
29879,689,248,54,13.47,28,141,34.49,78.25,0,3,1,0,0,7.22
29880,689,243,55,11.35,31,129,32.18,78.93,0,3,4,1,0,6.23
29881,689,241,54,9.23,27,143,31.98,85.5,0,2,0,0,0,7.18
29882,690,249,78,10.76,34,163,30.4,78.91,0,3,1,0,0,7.47
29883,690,259,50,11.08,29,161,32.16,81.38,1,6,3,0,0,7.18
29884,690,244,71,11.15,31,133,28.29,80.72,4,1,1,0,0,7.43
29885,690,263,79,8.49,19,161,27.43,83.82,0,3,2,0,0,7.5
29886,690,247,75,9.63,32,151,29.03,84.55,0,5,1,0,0,7.63
29887,690,256,81,2.66,0,159,26.19,79.61,1,6,0,1,0,6.13
29888,690,262,75,11.66,27,154,24.55,73.69,1,3,2,0,0,5.3
29889,690,251,86,12.68,24,143,36.0,79.38,0,0,2,0,0,6.06
29890,690,250,62,7.93,33,139,30.56,93.3,0,1,0,0,0,7.63
29891,690,270,63,8.31,37,138,29.43,83.9,3,2,1,0,0,6.18
29892,690,241,81,9.63,27,128,32.95,87.29,0,2,0,0,0,7.15
29893,690,257,71,6.51,19,136,33.72,84.4,1,4,2,0,0,7.49
29894,690,261,82,10.57,24,158,30.28,80.54,0,3,2,0,0,7.01
29895,690,264,60,12.54,31,153,26.49,81.66,2,3,1,1,0,7.05
29896,690,260,65,12.35,13,162,28.38,76.4,1,2,1,0,0,6.63
29897,690,243,55,7.93,31,141,34.19,91.06,6,3,1,0,0,6.92
29898,690,255,100,4.18,1,174,26.5,77.22,2,5,1,0,0,6.76
29899,691,267,90,6.28,8,142,36.0,79.09,0,1,0,0,0,6.89
29900,691,248,49,8.38,28,151,26.45,75.75,1,1,0,0,0,6.2
29901,691,263,83,9.98,21,162,26.07,73.91,1,4,2,0,0,6.83
29902,691,241,75,10.14,27,125,31.38,78.32,2,1,1,0,0,5.34
29903,691,246,91,11.0,26,136,33.6,94.23,3,2,0,0,0,6.92
29904,691,262,100,13.7,28,178,34.59,87.69,2,0,1,0,0,7.77
29905,691,269,85,9.5,29,129,32.39,75.85,2,0,0,0,0,7.06
29906,691,254,77,8.01,39,161,34.94,82.03,1,0,2,0,0,8.39
29907,691,256,96,5.07,13,160,24.11,86.4,1,5,1,0,0,6.05
29908,691,260,38,7.49,47,163,32.52,80.91,1,2,3,0,0,6.73
29909,691,253,72,10.81,40,127,36.0,86.14,1,1,1,0,0,6.44
29910,691,245,73,12.98,33,165,26.75,82.69,0,0,1,0,0,6.53
29911,691,266,96,12.03,17,165,29.91,70.34,0,2,0,0,0,6.88
29912,691,265,55,9.62,24,146,26.9,82.72,1,1,4,1,0,6.11
29913,692,261,65,8.44,26,164,28.05,79.25,1,4,2,0,0,6.65
29914,692,269,100,12.02,30,157,31.75,85.92,1,3,0,0,0,7.61
29915,692,263,66,5.6,24,164,35.62,87.8,0,2,0,0,0,7.97
29916,692,265,100,13.1,18,139,23.29,77.16,2,2,4,0,0,7.29
29917,692,247,100,7.96,35,144,31.89,91.57,1,1,0,0,0,6.16
29918,692,251,56,11.42,17,154,32.05,86.13,0,2,0,0,0,7.75
29919,692,249,100,8.52,17,126,36.0,76.64,2,0,0,0,0,7.21
29920,692,253,80,10.64,40,145,29.67,70.12,0,4,3,1,0,6.78
29921,692,262,74,8.23,16,154,28.91,77.74,3,1,0,0,0,6.56
29922,692,267,66,6.85,11,144,29.88,89.79,0,0,0,0,0,6.48
29923,692,252,100,9.45,20,142,31.99,68.36,3,0,1,0,0,7.13
29924,692,250,74,10.3,24,159,28.44,83.24,3,1,1,0,0,6.28
29925,692,259,46,8.11,29,150,28.87,85.58,4,1,0,0,0,6.78
29926,692,260,74,10.02,38,165,29.61,79.65,1,5,3,0,0,6.59
29927,693,251,68,12.98,39,152,28.97,84.15,1,3,0,0,0,6.11
29928,693,256,76,4.02,0,143,30.42,81.79,0,0,0,0,0,6.82
29929,693,265,83,12.42,27,133,31.44,68.22,2,1,1,0,0,6.58
29930,693,250,55,12.87,30,172,31.63,71.22,0,4,1,0,0,7.2
29931,693,248,61,11.05,23,139,29.66,84.66,1,1,2,0,0,6.06
29932,693,259,100,9.52,20,153,35.28,74.08,0,2,0,0,0,6.69
29933,693,254,93,10.34,41,127,28.31,86.88,1,1,0,0,0,7.12
29934,693,246,79,9.01,28,142,30.61,92.91,1,4,0,0,0,6.74
29935,693,266,84,11.94,26,142,36.0,81.72,2,1,1,0,0,6.62
29936,693,243,52,11.6,35,142,32.66,82.24,2,1,0,0,0,7.31
29937,693,261,46,11.02,35,155,36.0,71.3,0,6,1,0,0,6.77
29938,693,270,75,9.16,26,139,24.44,86.71,1,1,0,0,0,7.45
29939,693,252,96,9.23,35,165,28.02,87.25,2,2,1,0,0,7.66
29940,693,241,64,8.4,3,128,30.48,72.82,1,2,2,0,0,6.75
29941,693,257,77,12.37,33,149,28.5,79.13,0,2,0,0,0,7.94
29942,693,269,77,10.88,40,152,25.14,90.67,1,3,1,0,0,5.76
29943,693,268,33,7.59,32,157,29.15,84.42,4,1,1,0,0,7.77
29944,694,252,100,10.41,37,157,32.76,72.16,0,2,3,0,0,6.79
29945,694,266,36,12.99,25,168,28.04,75.05,0,3,1,0,0,7.75
29946,694,256,67,8.23,0,135,27.44,84.58,3,0,1,1,0,6.69
29947,694,260,79,7.66,27,137,32.14,87.98,0,3,1,1,0,7.6
29948,694,247,54,8.56,27,138,27.6,82.26,0,0,2,0,0,8.18
29949,694,270,74,8.93,38,160,28.03,91.63,1,1,1,1,0,7.42
29950,694,253,42,12.71,27,155,29.38,77.21,1,2,0,0,0,9.25
29951,694,244,57,10.31,37,148,36.0,75.19,1,1,0,0,0,6.77
29952,694,262,58,8.59,38,154,27.16,91.5,0,4,1,1,0,6.03
29953,694,264,59,9.8,34,160,36.0,79.27,3,3,1,1,0,7.82
29954,694,242,53,10.52,18,155,31.3,86.94,0,2,3,1,0,7.1
29955,694,249,87,7.71,29,155,31.73,91.06,1,4,0,0,0,6.66
29956,694,255,66,6.49,1,134,27.23,76.5,3,5,0,0,0,5.72
29957,694,248,60,13.05,25,137,30.76,83.47,0,3,2,0,0,7.83
29958,695,261,79,8.85,32,158,34.87,82.48,2,2,2,0,0,6.92
29959,695,257,66,8.68,27,135,36.0,79.93,2,0,0,0,0,4.55
29960,695,242,57,10.55,25,152,31.03,86.86,0,4,2,0,0,6.84
29961,695,253,74,7.95,25,147,31.92,83.74,0,1,1,0,0,5.59
29962,695,268,79,9.93,11,145,36.0,72.13,0,0,1,0,0,6.28
29963,695,243,65,12.57,33,145,25.38,87.44,1,4,2,0,0,5.87
29964,695,265,90,8.09,33,163,26.09,82.82,1,1,1,0,0,7.4
29965,695,251,82,10.21,29,158,36.0,81.41,3,1,1,0,0,7.15
29966,695,256,41,5.1,5,149,29.82,87.21,1,1,0,0,0,7.29
29967,695,248,43,10.98,21,149,30.57,72.61,1,0,1,0,0,6.52
29968,695,269,70,8.5,37,169,30.31,82.76,0,1,2,0,0,7.21
29969,695,247,36,8.54,21,126,29.91,78.41,0,1,1,0,0,6.92
29970,695,246,81,8.61,14,146,33.52,82.33,2,5,1,0,0,7.66
29971,695,241,47,12.64,28,139,28.89,89.97,0,4,2,0,0,6.65
29972,696,248,100,12.18,32,161,31.28,79.78,1,0,2,0,0,7.01
29973,696,257,23,10.93,28,157,31.55,77.95,1,5,3,0,0,6.53
29974,696,243,54,10.32,34,157,32.5,75.65,1,0,0,0,0,6.52
29975,696,241,50,11.59,31,152,31.66,80.78,2,3,0,0,0,6.4
29976,696,261,68,10.14,25,152,29.56,80.97,1,1,0,0,0,6.38
29977,696,262,80,7.98,36,148,31.37,79.22,1,5,0,0,0,6.53
29978,696,256,71,5.35,11,151,27.81,83.03,1,2,2,0,0,6.73
29979,696,249,76,9.12,31,147,23.65,95.42,1,3,1,0,0,7.58
29980,696,246,100,11.61,23,139,28.07,78.38,1,1,1,0,0,7.53
29981,696,268,73,11.18,26,135,23.48,83.27,0,1,5,0,0,5.94
29982,696,267,79,4.88,4,149,33.93,87.0,0,1,1,0,0,7.33
29983,696,263,67,12.3,39,170,26.11,73.95,1,1,2,0,0,6.08
29984,696,254,64,10.76,21,141,32.0,85.25,1,0,1,0,0,7.21
29985,696,270,65,11.47,30,134,33.13,69.69,1,3,1,0,0,6.56
29986,696,259,46,13.86,41,142,33.53,90.76,1,5,1,1,0,7.99
29987,697,260,75,11.29,21,150,31.47,93.46,2,2,2,0,0,7.12
29988,697,266,87,8.22,24,170,28.77,88.37,0,1,2,0,0,6.25
29989,697,265,59,14.6,26,149,24.84,67.5,1,5,0,0,0,6.12
29990,697,249,68,11.58,26,143,31.95,83.76,1,2,0,0,0,6.82
29991,697,251,100,10.35,25,152,29.4,74.35,2,4,5,0,0,7.69
29992,697,253,89,11.12,20,145,31.15,85.7,0,4,1,0,0,7.23
29993,697,263,85,8.26,23,153,24.79,85.04,0,3,1,0,0,6.63
29994,697,254,100,10.92,14,156,32.07,84.63,1,3,2,0,0,7.28
29995,697,257,75,10.99,25,171,24.86,73.95,0,2,2,0,0,7.05
29996,697,244,100,7.16,15,146,28.94,82.51,0,3,0,0,0,5.69
29997,697,259,79,9.43,23,136,29.83,74.17,2,0,0,0,0,6.13
29998,697,245,75,8.03,25,151,25.97,70.86,2,2,0,0,0,6.49
29999,697,252,54,11.51,27,169,31.49,76.01,0,2,0,0,0,7.57
30000,697,241,71,10.94,30,143,25.95,74.46,0,2,1,0,0,6.66
30001,698,265,70,6.99,40,147,27.59,96.1,2,2,1,0,0,6.25
30002,698,247,100,7.98,22,161,28.29,96.25,0,2,1,0,0,6.57
30003,698,242,78,8.8,35,156,30.78,80.24,0,2,2,0,0,7.2
30004,698,253,79,12.0,36,141,34.77,85.25,0,1,2,1,0,7.23
30005,698,243,57,10.24,30,161,26.36,77.56,4,2,1,0,0,6.59
30006,698,267,78,4.86,12,166,28.58,94.5,1,2,1,0,0,6.64
30007,698,251,100,13.18,32,138,28.94,74.21,1,1,3,0,0,6.28
30008,698,254,81,10.38,28,154,28.01,79.79,0,0,1,1,0,5.37
30009,698,252,73,12.53,27,156,34.11,68.7,1,2,2,0,0,5.96
30010,698,262,79,9.22,40,162,30.19,97.0,1,2,0,0,0,6.46
30011,698,256,70,3.8,19,152,28.46,92.63,0,1,2,0,0,6.53
30012,698,245,76,10.62,20,153,32.41,83.17,3,3,2,0,0,5.97
30013,698,270,64,12.73,38,144,23.98,86.71,1,4,1,0,0,5.61
30014,698,255,39,4.13,0,135,26.9,71.87,1,1,1,0,0,6.45
30015,698,249,89,10.33,32,149,34.89,86.44,4,2,1,0,0,4.79
30016,699,268,77,9.19,14,170,35.36,84.02,1,1,4,0,0,6.99
30017,699,250,86,7.91,28,147,33.88,72.53,1,1,2,0,0,7.01
30018,699,258,79,11.7,22,132,29.0,79.26,3,1,0,0,0,7.97
30019,699,245,46,6.37,20,155,34.73,84.42,1,1,1,0,0,6.72
30020,699,241,79,11.49,40,151,26.09,73.32,0,2,1,1,0,6.95
30021,699,264,39,8.43,38,142,25.29,77.84,2,3,1,0,0,7.02
30022,699,262,68,9.09,26,139,32.08,73.82,1,1,1,0,0,6.99
30023,699,255,89,2.0,7,150,22.91,73.58,0,4,3,0,0,7.75
30024,699,266,85,10.69,27,158,33.29,88.14,2,2,0,0,0,6.81
30025,699,257,82,8.36,33,145,30.38,77.89,4,2,2,0,0,6.45
30026,699,270,40,11.29,18,139,27.47,81.3,0,1,1,0,0,6.91
30027,699,243,74,11.51,20,147,33.62,89.56,4,0,3,0,0,5.78
30028,699,269,42,10.45,29,128,31.67,75.99,1,2,1,1,0,6.04
30029,699,260,73,7.97,24,135,32.9,84.04,3,3,2,0,0,7.51
30030,699,246,62,11.6,46,145,36.0,85.17,1,1,3,0,0,6.84
30031,699,267,83,5.08,5,133,33.46,81.28,0,3,2,0,0,6.87
30032,699,261,79,12.63,26,134,32.26,83.53,1,1,1,0,0,6.11
30033,699,265,69,11.56,25,133,27.72,71.47,2,2,3,0,0,6.64
30034,700,267,64,3.79,0,142,27.47,84.01,1,0,3,0,0,7.6
30035,700,252,71,4.82,3,156,24.15,76.03,3,1,1,0,0,6.59
30036,700,270,75,12.53,23,146,32.63,85.01,0,3,1,0,0,8.16
